frame,frame,x,y,r,particle,neighbours
26,26,208.5,92.5,45.5,230,"[178, 126]"
26,26,494.5,685.5,43.6,202,"[64, 138, 46, 25, 129]"
26,26,588.5,858.5,54.6,200,"[42, 138]"
26,26,183.5,429.5,51.2,21,"[61, 54, 170]"
26,26,914.5,594.5,44.7,244,"[246, 57, 66, 190, 116]"
26,26,839.5,478.5,50.1,149,"[190, 177, 116, 1, 198]"
26,26,445.5,387.5,51.3,53,"[35, 175, 28, 86, 41, 217]"
26,26,858.5,195.5,44.8,52,"[37, 67, 127, 207]"
26,26,683.5,672.5,53.5,89,"[44, 66, 42, 64, 87]"
26,26,340.5,601.5,53.5,218,"[25, 18, 54]"
26,26,722.5,358.5,58.0,38,"[51, 48, 158, 1]"
26,26,539.5,761.5,45.7,138,"[46, 200, 42, 64, 202]"
26,26,397.5,692.5,62.4,25,"[218, 189, 46, 202]"
26,26,921.5,404.5,59.1,198,"[1, 207, 39, 149, 116, 8]"
26,26,595.5,221.5,61.3,136,"[217, 48, 60, 158, 47, 49]"
26,26,1009.5,498.5,51.4,8,"[39, 246, 116, 198]"
26,26,638.5,128.5,59.1,47,"[237, 37, 158, 49, 136]"
26,26,302.5,255.5,48.1,45,"[178, 43, 41, 126, 61, 86]"
26,26,790.5,650.5,48.9,66,"[62, 44, 244, 190, 177, 89]"
26,26,279.5,159.5,62.4,178,"[230, 43, 126, 45]"
26,26,447.5,784.5,44.4,46,"[138, 189, 25, 202]"
26,26,763.5,170.5,47.7,37,"[237, 47, 158, 52]"
26,26,1019.5,414.5,44.7,39,"[8, 198]"
26,26,208.5,333.5,50.7,61,"[126, 21, 45, 86, 170]"
26,26,936.5,122.5,59.1,67,"[14, 52, 127, 68]"
26,26,475.5,496.5,56.9,35,"[129, 175, 53, 29, 28]"
26,26,1028.5,193.5,44.6,68,"[127, 67, 14]"
26,26,536.5,95.5,49.7,49,"[47, 40, 60, 136]"
26,26,669.5,449.5,59.0,51,"[38, 177, 29, 28, 87, 48]"
26,26,1020.5,107.5,49.0,14,"[67, 68]"
26,26,418.5,283.5,62.4,41,"[45, 43, 86, 53, 60, 217]"
26,26,268.5,788.5,43.6,74,"[186, 189]"
26,26,622.5,327.5,51.0,48,"[38, 158, 51, 28, 217, 136]"
26,26,580.5,671.5,53.5,64,"[138, 42, 89, 87, 129, 202]"
26,26,702.5,250.5,59.1,158,"[37, 47, 38, 48, 136]"
26,26,428.5,81.5,45.5,40,"[43, 49, 60]"
26,26,995.5,582.5,45.7,246,"[57, 244, 8, 116]"
26,26,663.5,574.5,60.2,87,"[177, 89, 51, 29, 64, 129]"
26,26,833.5,786.5,44.4,62,"[44, 66, 98]"
26,26,517.5,305.5,50.0,217,"[60, 41, 48, 28, 53, 136]"
26,26,1001.5,778.5,44.0,247,"[57, 98]"
26,26,837.5,568.5,41.4,190,"[244, 66, 177, 116, 149]"
26,26,191.5,223.5,54.3,126,"[178, 230, 61, 45]"
26,26,986.5,681.5,61.3,57,"[246, 244, 247, 98]"
26,26,632.5,775.5,53.5,42,"[44, 200, 138, 89, 64]"
26,26,289.5,511.5,60.2,54,"[18, 21, 218, 175, 170]"
26,26,752.5,512.5,49.9,177,"[190, 66, 51, 87, 149, 1]"
26,26,387.5,170.5,62.4,43,"[178, 40, 45, 41, 60]"
26,26,332.5,344.5,51.4,86,"[175, 53, 41, 45, 61, 170]"
27,27,833.5,565.5,40.1,190,"[66, 205, 177, 244, 116, 149]"
27,27,271.5,412.5,41.3,170,"[61, 86, 21, 54, 175]"
27,27,922.5,505.5,49.0,116,"[171, 198, 8, 246, 244, 190, 149]"
27,27,1007.5,413.5,55.7,171,"[210, 198, 116, 8]"
27,27,914.5,404.5,62.4,198,"[207, 210, 171, 116, 1, 149]"
27,27,1000.5,588.5,53.5,246,"[116, 8, 57, 244]"
27,27,492.5,686.5,44.6,202,"[46, 213, 129, 138, 64]"
27,27,192.5,222.5,53.2,126,"[61, 45, 178, 230]"
27,27,446.5,784.5,43.3,46,"[189, 213, 202, 138]"
27,27,902.5,310.5,43.5,207,"[210, 198, 127, 52, 1]"
27,27,531.5,591.5,43.5,129,"[35, 29, 87, 202, 64]"
27,27,536.5,762.5,43.6,138,"[46, 42, 202, 64]"
27,27,720.5,353.5,62.4,38,"[158, 48, 1, 51]"
27,27,595.5,221.5,61.3,136,"[238, 49, 217, 48, 158, 188]"
27,27,338.5,602.5,52.5,218,"[213, 54]"
27,27,660.5,579.5,54.4,87,"[51, 177, 66, 29, 129, 64, 89]"
27,27,354.5,438.5,55.7,175,"[170, 54, 35, 86, 53]"
27,27,186.5,423.5,59.1,21,"[61, 54, 174, 170]"
27,27,185.5,530.5,44.4,174,"[21, 54]"
27,27,343.5,80.5,44.6,94,"[40, 43, 178, 230]"
27,27,403.5,705.5,52.3,213,"[189, 46, 218, 202]"
27,27,548.5,410.5,59.1,28,"[217, 48, 51, 29, 35, 53]"
27,27,916.5,590.5,49.2,244,"[190, 205, 57, 246, 116]"
27,27,686.5,668.5,58.0,89,"[66, 87, 44, 64, 42]"
27,27,949.5,232.5,47.0,127,"[67, 210, 207, 52]"
27,27,200.5,97.5,54.7,230,"[94, 178, 126]"
27,27,195.5,717.5,55.5,186,[]
27,27,577.5,516.5,55.8,29,"[28, 35, 129, 51, 87]"
27,27,358.5,786.5,44.4,189,"[213, 46]"
27,27,858.5,198.5,46.9,52,"[207, 127, 67, 37]"
27,27,838.5,477.5,50.1,149,"[116, 198, 1, 177, 190]"
27,27,492.5,199.5,60.2,238,"[136, 49, 217, 251, 43, 40]"
27,27,433.5,87.5,53.3,40,"[238, 49, 43, 94]"
27,27,1009.5,499.5,51.1,8,"[116, 171, 246]"
27,27,476.5,498.5,54.6,35,"[129, 175, 28, 29, 53]"
27,27,576.5,679.5,62.4,64,"[202, 129, 87, 138, 42, 89]"
27,27,787.5,649.5,60.2,66,"[205, 62, 190, 87, 177, 44, 89]"
27,27,934.5,123.5,59.1,67,"[127, 114, 52]"
27,27,764.5,175.5,43.6,37,"[158, 188, 52]"
27,27,1000.5,778.5,44.0,247,"[98, 57]"
27,27,535.5,93.5,47.8,49,"[136, 238, 188, 40]"
27,27,302.5,256.5,48.1,45,"[61, 86, 126, 251, 43, 178]"
27,27,408.5,280.5,52.5,251,"[217, 238, 43, 45, 86, 53]"
27,27,666.5,449.5,56.8,51,"[87, 177, 28, 48, 29, 38]"
27,27,995.5,310.5,54.7,210,"[207, 198, 127, 171]"
27,27,634.5,775.5,53.4,42,"[44, 138, 64, 89]"
27,27,981.5,675.5,53.5,57,"[246, 247, 98, 205, 244]"
27,27,704.5,253.5,62.4,158,"[136, 48, 37, 38]"
27,27,820.5,376.5,62.4,1,"[207, 198, 38, 149]"
27,27,1023.5,99.5,55.7,114,[67]
27,27,740.5,764.5,59.1,44,"[62, 42, 66, 89]"
27,27,287.5,512.5,59.1,54,"[21, 174, 170, 218, 175]"
27,27,916.5,781.5,41.4,98,"[62, 247, 205, 57]"
27,27,207.5,338.5,62.4,61,"[21, 126, 170, 86, 45]"
27,27,751.5,514.5,60.2,177,"[87, 51, 66, 190, 149]"
27,27,449.5,389.5,62.4,53,"[251, 217, 28, 86, 175, 35]"
27,27,516.5,305.5,50.0,217,"[136, 48, 238, 28, 251, 53]"
27,27,883.5,683.5,61.3,205,"[66, 62, 190, 98, 57, 244]"
27,27,643.5,113.5,55.5,188,"[136, 49, 37]"
27,27,621.5,328.5,59.1,48,"[217, 136, 28, 158, 51, 38]"
27,27,283.5,164.5,62.4,178,"[43, 94, 45, 230, 126]"
27,27,384.5,172.5,59.1,43,"[251, 238, 45, 40, 94, 178]"
27,27,833.5,786.5,44.4,62,"[66, 205, 98, 44]"
27,27,334.5,343.5,53.5,86,"[170, 61, 45, 251, 175, 53]"
28,28,913.5,776.5,46.3,98,"[247, 205, 224]"
28,28,895.5,310.5,49.1,207,"[210, 198, 127, 52, 50, 1]"
28,28,549.5,409.5,58.0,28,"[217, 48, 53, 35, 51, 29]"
28,28,280.5,410.5,48.1,170,"[61, 175, 54]"
28,28,916.5,587.5,51.3,244,"[116, 108, 224, 205, 190]"
28,28,286.5,158.5,56.8,178,"[43, 45, 126, 230]"
28,28,915.5,404.5,62.4,198,"[116, 149, 39, 210, 207, 1]"
28,28,1017.5,413.5,45.7,39,"[116, 210, 198]"
28,28,536.5,762.5,43.6,138,"[42, 46, 200, 202]"
28,28,739.5,764.5,59.1,44,"[89, 66, 42]"
28,28,268.5,790.5,45.7,74,"[189, 253, 186]"
28,28,440.5,89.5,48.0,40,"[49, 238, 43]"
28,28,358.5,445.5,49.0,175,"[53, 170, 35, 54]"
28,28,721.5,357.5,58.0,38,"[158, 48, 50, 51, 1]"
28,28,834.5,560.5,43.6,190,"[205, 66, 244, 116, 149, 177]"
28,28,232.5,615.5,55.5,18,"[186, 174, 253, 54]"
28,28,307.5,692.5,62.4,253,"[189, 74, 213, 186, 18]"
28,28,357.5,784.5,44.4,189,"[74, 46, 213, 253]"
28,28,949.5,232.5,47.0,127,"[67, 68, 210, 207, 52]"
28,28,587.5,860.5,56.9,200,"[42, 138]"
28,28,185.5,530.5,44.4,174,"[18, 54]"
28,28,581.5,508.5,62.4,29,"[87, 129, 51, 28, 35]"
28,28,834.5,475.5,45.8,149,"[116, 190, 177, 198, 1]"
28,28,855.5,199.5,49.0,52,"[127, 207, 67, 100, 37, 50]"
28,28,914.5,500.5,45.5,116,"[108, 39, 244, 190, 149, 198]"
28,28,490.5,686.5,45.6,202,"[129, 138, 213, 46]"
28,28,207.5,92.5,46.3,230,"[178, 126]"
28,28,683.5,673.5,52.2,89,"[44, 66, 87, 42]"
28,28,198.5,717.5,53.3,186,"[18, 253, 74]"
28,28,403.5,705.5,52.3,213,"[189, 46, 253, 202]"
28,28,192.5,223.5,53.2,126,"[61, 45, 178, 230]"
28,28,1006.5,591.5,40.8,108,"[116, 244, 224]"
28,28,765.5,174.5,43.3,37,"[237, 100, 47, 158, 52, 50]"
28,28,213.5,336.5,56.9,61,"[126, 45, 170]"
28,28,782.5,644.5,54.7,66,"[44, 89, 205, 87, 190, 177]"
28,28,621.5,328.5,59.1,48,"[217, 136, 28, 158, 38, 51]"
28,28,384.5,172.5,59.1,43,"[40, 238, 251, 45, 178]"
28,28,803.5,275.5,51.2,50,"[158, 38, 52, 207, 37, 1]"
28,28,306.5,255.5,51.4,45,"[61, 126, 251, 43, 178]"
28,28,634.5,776.5,53.3,42,"[44, 200, 89, 138]"
28,28,410.5,279.5,53.5,251,"[217, 53, 45, 43, 238]"
28,28,476.5,498.5,54.7,35,"[129, 175, 53, 28, 29]"
28,28,535.5,95.5,49.3,49,"[40, 238, 136, 47]"
28,28,996.5,310.5,54.7,210,"[68, 39, 198, 207, 127]"
28,28,447.5,785.5,43.6,46,"[189, 213, 138, 202]"
28,28,447.5,387.5,60.1,53,"[217, 28, 251, 175, 35]"
28,28,703.5,251.5,61.3,158,"[136, 48, 38, 47, 37, 50]"
28,28,1028.5,192.5,44.4,68,"[67, 114, 210, 127]"
28,28,637.5,124.5,55.7,47,"[237, 49, 136, 37, 158]"
28,28,495.5,197.5,60.2,238,"[40, 49, 136, 217, 43, 251]"
28,28,670.5,455.5,53.6,51,"[177, 38, 28, 48, 87, 29]"
28,28,534.5,590.5,44.4,129,"[87, 35, 202, 29]"
28,28,738.5,84.5,45.7,237,"[100, 37, 47]"
28,28,1029.5,96.5,49.0,114,"[68, 67]"
28,28,750.5,512.5,49.4,177,"[190, 149, 87, 66, 51]"
28,28,821.5,377.5,62.4,1,"[50, 38, 207, 198, 149]"
28,28,662.5,573.5,51.2,87,"[89, 66, 129, 177, 51, 29]"
28,28,522.5,305.5,62.4,217,"[136, 48, 238, 28, 53, 251]"
28,28,997.5,777.5,46.8,247,"[98, 224]"
28,28,994.5,685.5,51.3,224,"[98, 247, 205, 108, 244]"
28,28,593.5,223.5,62.4,136,"[238, 49, 217, 48, 47, 158]"
28,28,877.5,676.5,52.5,205,"[66, 98, 224, 244, 190]"
28,28,290.5,507.5,55.8,54,"[175, 18, 174, 170]"
28,28,835.5,92.5,56.8,100,"[237, 37, 67, 52]"
28,28,935.5,123.5,59.1,67,"[68, 114, 100, 127, 52]"
29,29,271.5,412.5,41.3,170,"[61, 86, 175, 174, 54]"
29,29,332.5,607.5,45.9,31,"[18, 213, 54, 69]"
29,29,739.5,768.5,55.7,44,"[42, 62, 89, 66]"
29,29,547.5,410.5,60.2,28,"[51, 48, 29, 217, 53, 35]"
29,29,914.5,403.5,62.4,198,"[1, 207, 171, 116, 210, 149]"
29,29,819.5,376.5,62.4,1,"[198, 207, 50, 38, 149]"
29,29,835.5,567.5,40.0,190,"[244, 116, 205, 149, 66, 177]"
29,29,835.5,91.5,55.8,100,"[67, 52, 37]"
29,29,436.5,84.5,54.7,40,"[43, 94, 49, 238]"
29,29,192.5,222.5,53.4,126,"[178, 230, 61, 45]"
29,29,1024.5,99.5,54.6,114,"[67, 68]"
29,29,764.5,175.5,43.6,37,"[47, 100, 158, 52, 50]"
29,29,539.5,768.5,51.3,138,"[46, 202, 42]"
29,29,232.5,615.5,55.5,18,"[186, 174, 31, 54]"
29,29,357.5,440.5,52.5,175,"[170, 86, 53, 54, 35]"
29,29,595.5,221.5,61.3,136,"[238, 49, 47, 158, 48, 217]"
29,29,916.5,584.5,53.5,244,"[246, 116, 205, 190]"
29,29,342.5,80.5,44.4,94,"[178, 230, 43, 40]"
29,29,185.5,530.5,44.3,174,"[18, 170, 54]"
29,29,404.5,703.5,51.2,213,"[46, 202, 189, 31, 69]"
29,29,489.5,686.5,46.6,202,"[46, 213, 138, 69, 129]"
29,29,681.5,671.5,54.3,89,"[42, 44, 87, 66]"
29,29,580.5,510.5,60.2,29,"[28, 51, 87, 129, 35]"
29,29,835.5,479.5,48.9,149,"[190, 116, 198, 1, 177]"
29,29,195.5,717.5,55.5,186,"[18, 74]"
29,29,914.5,782.5,41.1,98,"[62, 247, 205]"
29,29,354.5,784.5,46.8,189,"[46, 74, 213]"
29,29,914.5,498.5,47.8,116,"[171, 246, 198, 244, 190, 149]"
29,29,207.5,94.5,47.9,230,"[94, 178, 126]"
29,29,752.5,513.5,48.6,177,"[149, 190, 66, 87, 51]"
29,29,858.5,197.5,46.9,52,"[207, 67, 50, 100, 37]"
29,29,332.5,343.5,52.4,86,"[170, 61, 175, 45, 251, 53]"
29,29,664.5,575.5,60.2,87,"[51, 29, 129, 89, 66, 177]"
29,29,1000.5,779.5,43.3,247,[98]
29,29,442.5,605.5,52.5,69,"[213, 202, 31, 129, 35]"
29,29,534.5,96.5,62.4,49,"[47, 40, 238, 136]"
29,29,939.5,120.5,56.9,67,"[114, 68, 100, 52]"
29,29,782.5,644.5,54.5,66,"[87, 89, 190, 205, 44, 177]"
29,29,290.5,514.5,62.4,54,"[18, 174, 31, 175, 170]"
29,29,804.5,275.5,52.1,50,"[1, 207, 52, 37, 158, 38]"
29,29,476.5,498.5,54.4,35,"[28, 29, 53, 129, 69, 175]"
29,29,408.5,281.5,59.1,251,"[217, 238, 43, 45, 86, 53]"
29,29,303.5,255.5,49.2,45,"[43, 178, 126, 61, 86, 251]"
29,29,666.5,449.5,57.9,51,"[28, 48, 29, 38, 87, 177]"
29,29,634.5,775.5,53.4,42,"[138, 89, 44]"
29,29,620.5,328.5,59.1,48,"[136, 158, 217, 51, 28, 38]"
29,29,995.5,310.5,54.7,210,"[207, 68, 171, 198]"
29,29,213.5,336.5,56.9,61,"[170, 86, 126, 45]"
29,29,1027.5,192.5,44.6,68,"[210, 67, 114]"
29,29,268.5,788.5,43.6,74,"[186, 189]"
29,29,998.5,590.5,54.6,246,"[116, 244]"
29,29,635.5,117.5,62.4,47,"[49, 136, 37]"
29,29,514.5,305.5,58.0,217,"[251, 238, 136, 48, 53, 28]"
29,29,498.5,196.5,62.4,238,"[217, 251, 43, 40, 49, 136]"
29,29,1011.5,411.5,51.3,171,"[116, 210, 198]"
29,29,878.5,675.5,53.6,205,"[98, 62, 244, 190, 66]"
29,29,704.5,252.5,62.4,158,"[136, 48, 37, 50, 38]"
29,29,448.5,386.5,60.2,53,"[251, 217, 175, 86, 28, 35]"
29,29,901.5,309.5,43.6,207,"[210, 198, 1, 50, 52]"
29,29,448.5,785.5,44.0,46,"[213, 202, 189, 138]"
29,29,721.5,357.5,58.0,38,"[51, 48, 158, 50, 1]"
29,29,384.5,172.5,59.1,43,"[94, 178, 45, 251, 238, 40]"
29,29,831.5,785.5,43.4,62,"[98, 205, 44]"
29,29,531.5,596.5,40.0,129,"[69, 202, 87, 29, 35]"
29,29,286.5,159.5,56.9,178,"[94, 230, 126, 43, 45]"
30,30,919.5,404.5,59.0,198,"[39, 210, 207, 8, 116, 1, 149]"
30,30,739.5,759.5,62.4,44,"[66, 89, 62, 42]"
30,30,902.5,310.5,43.5,207,"[210, 127, 52, 1, 198]"
30,30,947.5,236.5,43.5,127,"[210, 68, 207, 52, 67]"
30,30,761.5,170.5,48.1,37,"[237, 52, 158, 188]"
30,30,433.5,88.5,53.5,40,"[94, 49, 43, 238]"
30,30,1026.5,96.5,50.1,114,"[67, 68]"
30,30,539.5,768.5,51.3,138,"[46, 42]"
30,30,1008.5,592.5,44.5,108,"[8, 116, 224]"
30,30,820.5,377.5,62.4,1,"[207, 198, 149, 38]"
30,30,530.5,600.5,43.6,129,"[87, 29, 35]"
30,30,234.5,615.5,53.4,18,"[186, 174, 54]"
30,30,914.5,780.5,42.2,98,"[62, 247, 224, 205]"
30,30,360.5,444.5,49.0,175,"[35, 54, 86, 53]"
30,30,547.5,414.5,62.4,28,"[217, 48, 29, 35, 51, 53]"
30,30,722.5,357.5,58.0,38,"[1, 158, 48, 51]"
30,30,404.5,707.5,54.6,213,"[189, 46]"
30,30,341.5,79.5,44.4,94,"[40, 43, 178]"
30,30,193.5,100.5,62.4,270,"[126, 178]"
30,30,185.5,530.5,44.4,174,"[21, 54, 18]"
30,30,836.5,478.5,49.2,149,"[177, 1, 198, 116, 190]"
30,30,683.5,673.5,52.2,89,"[87, 66, 44, 42]"
30,30,194.5,717.5,55.5,186,"[18, 74]"
30,30,858.5,195.5,44.8,52,"[37, 207, 127, 67]"
30,30,355.5,785.5,45.4,189,"[213, 74, 46]"
30,30,579.5,508.5,62.4,29,"[129, 87, 35, 28, 51]"
30,30,186.5,428.5,49.9,21,"[54, 174, 61]"
30,30,265.5,789.5,42.2,74,"[186, 189]"
30,30,283.5,164.5,62.4,178,"[43, 94, 270, 126, 45]"
30,30,634.5,776.5,53.5,42,"[44, 89, 138]"
30,30,521.5,306.5,62.4,217,"[136, 48, 238, 251, 28, 53]"
30,30,882.5,683.5,61.3,205,"[224, 98, 62, 190, 66]"
30,30,704.5,252.5,62.4,158,"[136, 48, 37, 38]"
30,30,781.5,643.5,53.4,66,"[177, 87, 190, 89, 205, 44]"
30,30,410.5,276.5,56.9,251,"[43, 238, 217, 45, 86, 53]"
30,30,536.5,88.5,55.7,49,"[188, 136, 40, 238]"
30,30,207.5,337.5,62.4,61,"[21, 86, 126, 45]"
30,30,993.5,309.5,55.8,210,"[127, 68, 39, 207, 198]"
30,30,494.5,200.5,56.9,238,"[136, 49, 40, 43, 251, 217]"
30,30,667.5,448.5,58.0,51,"[38, 177, 87, 29, 28, 48]"
30,30,305.5,255.5,51.2,45,"[178, 126, 61, 86, 251, 43]"
30,30,621.5,327.5,51.1,48,"[217, 136, 158, 38, 28, 51]"
30,30,475.5,492.5,60.2,35,"[175, 129, 29, 28, 53]"
30,30,922.5,502.5,51.3,116,"[8, 108, 198, 149, 190]"
30,30,996.5,778.5,46.3,247,"[224, 98]"
30,30,836.5,569.5,42.5,190,"[149, 177, 116, 205, 66]"
30,30,1018.5,414.5,44.5,39,"[210, 8, 198]"
30,30,642.5,114.5,55.7,188,"[237, 37, 136, 49]"
30,30,384.5,172.5,59.1,43,"[40, 94, 238, 251, 178, 45]"
30,30,749.5,507.5,53.5,177,"[149, 190, 51, 87, 66]"
30,30,447.5,786.5,44.4,46,"[189, 213, 138]"
30,30,831.5,786.5,44.4,62,"[98, 205, 44]"
30,30,990.5,685.5,54.6,224,"[108, 247, 98, 205]"
30,30,934.5,123.5,59.1,67,"[114, 52, 127, 68]"
30,30,192.5,223.5,53.2,126,"[270, 61, 178, 45]"
30,30,598.5,219.5,61.3,136,"[217, 48, 158, 188, 49, 238]"
30,30,1007.5,499.5,51.3,8,"[108, 116, 39, 198]"
30,30,662.5,574.5,60.2,87,"[89, 129, 29, 51, 177, 66]"
30,30,731.5,86.5,43.6,237,"[37, 188]"
30,30,443.5,388.5,51.2,53,"[28, 217, 251, 175, 35, 86]"
30,30,331.5,344.5,51.4,86,"[61, 175, 45, 251, 53]"
30,30,290.5,507.5,55.8,54,"[21, 174, 18, 175]"
30,30,1027.5,192.5,44.6,68,"[210, 127, 67, 114]"
31,31,896.5,316.5,52.5,207,"[1, 198, 278, 127]"
31,31,553.5,410.5,61.3,28,"[53, 217, 48, 51, 29, 35]"
31,31,918.5,405.5,59.1,198,"[116, 171, 278, 149, 1, 207]"
31,31,721.5,352.5,62.4,38,"[158, 1, 51, 48]"
31,31,920.5,504.5,50.3,116,"[246, 171, 198, 149, 244, 190]"
31,31,684.5,672.5,53.3,89,"[44, 42, 66, 87, 64]"
31,31,232.5,615.5,55.3,18,"[174, 186, 253, 218, 54]"
31,31,277.5,408.5,44.8,170,"[61, 86, 175, 54]"
31,31,739.5,759.5,62.4,44,"[42, 89, 66]"
31,31,185.5,222.5,60.1,126,"[61, 45, 230, 178]"
31,31,832.5,565.5,47.9,190,"[244, 205, 149, 279, 116, 66]"
31,31,536.5,777.5,43.3,138,"[42, 200, 64, 46]"
31,31,283.5,164.5,62.4,178,"[230, 126, 45, 43]"
31,31,914.5,589.5,50.3,244,"[246, 57, 205, 116, 190]"
31,31,354.5,784.5,46.8,189,"[46, 213, 253, 74]"
31,31,737.5,87.5,48.1,237,"[188, 37]"
31,31,352.5,439.5,56.9,175,"[86, 170, 53, 35, 54]"
31,31,584.5,851.5,41.8,200,"[138, 42]"
31,31,946.5,231.5,45.7,127,"[278, 68, 207, 67]"
31,31,185.5,530.5,45.2,174,"[18, 54]"
31,31,202.5,98.5,53.4,230,"[178, 126]"
31,31,311.5,695.5,45.0,253,"[74, 186, 189, 213, 18, 218]"
31,31,833.5,475.5,45.7,149,"[279, 1, 198, 116, 190]"
31,31,194.5,717.5,55.4,186,"[253, 74, 18]"
31,31,339.5,602.5,52.4,218,"[18, 253, 213, 69, 54]"
31,31,398.5,706.5,49.9,213,"[69, 46, 189, 253, 218]"
31,31,578.5,508.5,62.4,29,"[51, 28, 87, 35, 129]"
31,31,443.5,387.5,51.2,53,"[86, 251, 217, 28, 175, 35]"
31,31,534.5,596.5,50.1,129,"[29, 87, 64, 69, 35]"
31,31,764.5,174.5,43.6,37,"[158, 188, 237]"
31,31,581.5,672.5,53.5,64,"[42, 89, 138, 87, 129]"
31,31,700.5,250.5,59.1,158,"[38, 48, 136, 37]"
31,31,207.5,333.5,51.2,61,"[126, 170, 45, 86]"
31,31,781.5,643.5,53.6,66,"[44, 89, 205, 190, 279, 87]"
31,31,643.5,113.5,55.5,188,"[49, 237, 136, 37]"
31,31,667.5,449.5,58.0,51,"[87, 279, 38, 48, 28, 29]"
31,31,442.5,605.5,52.2,69,"[213, 129, 35, 218]"
31,31,476.5,494.5,58.0,35,"[175, 53, 28, 29, 129, 69]"
31,31,446.5,785.5,44.0,46,"[213, 138, 189]"
31,31,302.5,255.5,49.1,45,"[86, 251, 61, 126, 178, 43]"
31,31,1026.5,193.5,44.8,68,"[278, 127, 67, 114]"
31,31,535.5,95.5,48.9,49,"[238, 40, 188, 136]"
31,31,1013.5,310.5,55.7,278,"[171, 68, 198, 127, 207]"
31,31,267.5,789.5,44.6,74,"[253, 186, 189]"
31,31,978.5,676.5,53.5,57,"[205, 244, 246]"
31,31,410.5,279.5,53.6,251,"[86, 45, 53, 217, 238, 43]"
31,31,632.5,777.5,53.5,42,"[44, 89, 138, 200, 64]"
31,31,333.5,343.5,53.5,86,"[45, 251, 61, 170, 53, 175]"
31,31,287.5,514.5,49.0,54,"[18, 174, 218, 175, 170]"
31,31,999.5,586.5,52.4,246,"[116, 244, 57]"
31,31,664.5,582.5,54.4,87,"[51, 279, 66, 89, 29, 64, 129]"
31,31,597.5,220.5,62.4,136,"[48, 217, 238, 158, 188, 49]"
31,31,620.5,327.5,59.1,48,"[38, 158, 217, 28, 51, 136]"
31,31,392.5,169.5,59.1,43,"[238, 251, 40, 178, 45]"
31,31,820.5,376.5,62.4,1,"[149, 198, 38, 207]"
31,31,930.5,121.5,61.3,67,"[127, 114, 68]"
31,31,755.5,518.5,55.5,279,"[149, 87, 51, 190, 66]"
31,31,521.5,306.5,62.4,217,"[53, 28, 251, 48, 238, 136]"
31,31,882.5,683.5,61.3,205,"[57, 244, 190, 66]"
31,31,1012.5,414.5,49.2,171,"[278, 116, 198]"
31,31,433.5,87.5,53.2,40,"[49, 238, 43]"
31,31,494.5,197.5,59.1,238,"[217, 251, 49, 40, 136, 43]"
31,31,1023.5,98.5,53.5,114,"[67, 68]"
32,32,197.5,717.5,54.5,186,"[18, 253, 74]"
32,32,948.5,232.5,46.9,127,"[210, 207, 52, 68, 67]"
32,32,920.5,504.5,50.3,116,"[246, 39, 190, 149, 198]"
32,32,994.5,588.5,51.4,246,"[224, 116, 205]"
32,32,537.5,777.5,43.1,138,"[42, 200, 46, 64]"
32,32,720.5,358.5,58.0,38,"[51, 48, 1, 158]"
32,32,1026.5,96.5,50.1,114,"[68, 67]"
32,32,821.5,772.5,59.0,281,"[44, 66, 98, 205]"
32,32,533.5,596.5,49.1,129,"[87, 29, 64, 35]"
32,32,332.5,344.5,52.5,86,"[45, 61, 251, 175, 53]"
32,32,192.5,223.5,53.2,126,"[270, 61, 178, 45]"
32,32,549.5,409.5,58.0,28,"[48, 217, 29, 51, 53, 35]"
32,32,594.5,219.5,60.2,136,"[47, 49, 48, 217, 158, 238]"
32,32,339.5,603.5,52.5,218,"[18, 54, 253, 213]"
32,32,913.5,781.5,42.2,98,"[224, 247, 281, 205]"
32,32,739.5,759.5,62.4,44,"[281, 66, 89, 42]"
32,32,513.5,305.5,51.2,217,"[136, 48, 28, 238, 251, 53]"
32,32,578.5,508.5,62.4,29,"[28, 51, 87, 129, 35]"
32,32,585.5,857.5,54.3,200,"[42, 138]"
32,32,188.5,521.5,53.4,174,"[21, 18, 54]"
32,32,182.5,430.5,53.5,21,"[174, 61, 54]"
32,32,398.5,705.5,51.4,213,"[253, 218, 46, 189]"
32,32,918.5,409.5,47.1,198,"[116, 149, 39, 210, 207, 1]"
32,32,864.5,192.5,50.2,52,"[100, 67, 127, 207, 37]"
32,32,306.5,695.5,62.4,253,"[18, 186, 218, 74, 189, 213]"
32,32,832.5,476.5,45.7,149,"[190, 177, 116, 198, 1]"
32,32,357.5,781.5,50.1,189,"[253, 74, 46, 213]"
32,32,891.5,310.5,52.3,207,"[210, 198, 1, 127, 52]"
32,32,194.5,96.5,60.2,270,"[126, 178]"
32,32,352.5,439.5,56.9,175,"[54, 86, 53, 35]"
32,32,686.5,667.5,59.0,89,"[44, 66, 42, 87, 64]"
32,32,267.5,791.5,45.7,74,"[253, 186, 189]"
32,32,736.5,84.5,45.8,237,"[47, 100, 37]"
32,32,214.5,336.5,55.7,61,"[126, 21, 45, 86]"
32,32,537.5,89.5,54.6,49,"[40, 47, 136, 238]"
32,32,389.5,177.5,55.7,43,"[45, 178, 251, 40, 238]"
32,32,1026.5,192.5,44.2,68,"[210, 67, 114, 127]"
32,32,662.5,443.5,51.3,51,"[38, 177, 48, 29, 28, 87]"
